id,status,start_time,away_team_id,home_team_id,winning_team_id,league_name,season,attendance,boxscore.total_away_points,boxscore.total_home_points,boxscore.total_away_firsthalf_points,boxscore.total_home_firsthalf_points,boxscore.total_away_secondhalf_points,boxscore.total_home_secondhalf_points,game_id,ml_away,ml_home,spread_away,spread_home,spread_away_line,spread_home_line,over,under,draw,total,away_total,away_over,away_under,home_total,home_over,home_under,ml_home_public,ml_away_public,spread_home_public,spread_away_public,total_under_public,total_over_public,ml_home_money,ml_away_money,spread_home_money,spread_away_money,total_over_money,total_under_money,num_bets,book_id,type,inserted,home_team,away_team,date_scraped
175434,complete,2023-01-08T11:30:00.000Z,1195,2340,,seriea,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,175434,-100.0,277.0,-0.5,0.5,-105.0,-132.0,110.0,-140.0,222.0,2.5,1.0,-182.0,134.0,0.5,-215.0,155.0,,,,,,,,,,,,,506.0,15,game,2023-01-08T11:30:57.505997+00:00,Salernitana,Torino FC,2023-02-20 02:02:03.307705
180668,complete,2023-01-08T13:00:00.000Z,1173,3395,1173.0,laliga,2022,0,2.0,0.0,0.0,0.0,2.0,0.0,180668,-110.0,320.0,-0.5,0.5,-117.0,-120.0,110.0,-140.0,230.0,2.5,0.5,-500.0,340.0,0.5,-192.0,140.0,,,,,,,,,,,,,1115.0,15,game,2023-01-08T14:58:31.034452+00:00,Almeria,Real Sociedad de Fútbol,2023-02-20 02:02:03.307705
175432,complete,2023-01-08T14:00:00.000Z,2022,2111,,seriea,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,175432,220.0,132.0,0.5,-0.5,-175.0,125.0,116.0,-145.0,207.0,2.5,0.5,-237.0,175.0,1.0,-152.0,115.0,50.0,50.0,,,,,,,,,,,506.0,15,game,2023-01-08T13:58:12.984675+00:00,Spezia,U.S. Lecce,2023-02-20 02:02:03.307705
175437,complete,2023-01-08T14:00:00.000Z,1182,1187,,seriea,2022,0,2.0,2.0,0.0,1.0,2.0,1.0,175437,537.0,-210.0,1.5,-1.5,-190.0,135.0,-138.0,113.0,331.0,2.5,0.5,-170.0,130.0,0.5,-1100.0,600.0,,,,,,,,,,,,,811.0,15,game,2023-01-08T15:56:38.630335+00:00,SS Lazio,Empoli FC,2023-02-20 02:02:03.307705
180667,complete,2023-01-08T15:15:00.000Z,1161,1973,1161.0,laliga,2022,0,2.0,1.0,2.0,1.0,0.0,0.0,180667,210.0,140.0,0.5,-0.5,-182.0,130.0,125.0,-160.0,207.0,2.5,0.5,-232.0,170.0,1.0,-140.0,106.0,,,,,,,,,,,,,963.0,15,game,2023-01-08T15:15:13.99439+00:00,Rayo Vallecano,Real Betis,2023-02-20 02:02:03.307705
175433,complete,2023-01-08T17:00:00.000Z,1189,1193,1189.0,seriea,2022,0,2.0,0.0,1.0,0.0,1.0,0.0,175433,-237.0,600.0,-1.5,1.5,125.0,-170.0,-140.0,113.0,340.0,2.5,0.5,-1200.0,650.0,0.5,-150.0,115.0,,,,,,,,,,,,,1926.0,15,game,2023-01-08T19:15:44.22005+00:00,UC Sampdoria,SSC Napoli,2023-02-20 02:02:03.307705
180666,complete,2023-01-08T17:30:00.000Z,1371,1174,1174.0,laliga,2022,0,1.0,2.0,0.0,1.0,1.0,1.0,180666,405.0,-130.0,0.5,-0.5,-105.0,-130.0,-190.0,155.0,222.0,1.5,0.5,-125.0,-105.0,1.0,-165.0,122.0,,,,,,,,,,,,,1318.0,15,game,2023-01-08T19:34:25.411137+00:00,Sevilla FC,Getafe CF,2023-02-20 02:02:03.307705
175436,complete,2023-01-08T19:45:00.000Z,1192,1188,,seriea,2022,0,2.0,2.0,0.0,1.0,2.0,1.0,175436,320.0,-120.0,0.5,-0.5,-110.0,-130.0,-115.0,-108.0,255.0,2.5,0.5,-225.0,170.0,0.5,-650.0,400.0,,,,,50.0,50.0,,,,,40.0,60.0,2078.0,15,game,2023-01-08T21:50:52.233879+00:00,AC Milan,AS Roma,2023-02-20 02:02:03.307705
180669,complete,2023-01-08T20:00:00.000Z,1160,1159,1160.0,laliga,2022,63493,1.0,0.0,1.0,0.0,0.0,0.0,180669,135.0,210.0,-0.5,0.5,130.0,-175.0,128.0,-156.0,210.0,2.5,0.5,-360.0,255.0,0.5,-245.0,180.0,,,,,50.0,50.0,,,,,11.0,89.0,1977.0,15,game,2023-01-08T22:02:19.080749+00:00,Club Atlético de Madrid,FC Barcelona,2023-02-20 02:02:03.307705
175439,complete,2023-01-09T17:30:00.000Z,3428,1374,1374.0,seriea,2022,0,0.0,2.0,0.0,2.0,0.0,0.0,175439,237.0,120.0,0.5,-0.5,-160.0,115.0,108.0,-135.0,212.0,2.5,0.5,-235.0,175.0,0.5,-425.0,295.0,,,,,58.0,42.0,,,,,31.0,69.0,2179.0,15,game,2023-01-09T19:34:00.129805+00:00,Hellas Verona F.C.,Cremonese,2023-02-20 02:02:06.628992
175441,complete,2023-01-09T19:45:00.000Z,1177,1178,1177.0,seriea,2022,0,2.0,1.0,0.0,1.0,2.0,0.0,175441,122.0,237.0,-0.5,0.5,115.0,-155.0,107.0,-132.0,222.0,2.5,1.0,-176.0,130.0,0.5,-252.0,182.0,5.0,95.0,,,25.0,75.0,,,,,,,2686.0,15,game,2023-01-09T19:47:59.6265+00:00,Bologna FC,Atalanta BC,2023-02-20 02:02:06.628992
180676,complete,2023-01-09T20:00:00.000Z,1171,1158,,laliga,2022,39216,0.0,0.0,0.0,0.0,0.0,0.0,180676,500.0,-185.0,0.5,-0.5,140.0,-190.0,-101.0,-119.0,280.0,2.5,0.5,-140.0,110.0,0.5,-800.0,475.0,,,,,57.0,43.0,,,,,10.0,90.0,1419.0,15,game,2023-01-09T21:54:27.875677+00:00,Athletic Club Bilbao,CA Osasuna,2023-02-20 02:02:06.628992
181522,complete,2023-01-11T18:00:00.000Z,1143,2000,,ligue1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,181522,-120.0,330.0,-0.5,0.5,-130.0,-105.0,-110.0,-112.0,260.0,2.5,1.5,-115.0,-115.0,0.5,-210.0,160.0,,,,,29.0,71.0,,,,,,,1216.0,15,game,2023-01-11T17:58:19.273365+00:00,Stade Brestois 29,OSC Lille,2023-02-20 02:02:17.798072
181526,complete,2023-01-11T18:00:00.000Z,1145,1151,,ligue1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,181526,100.0,260.0,-0.5,0.5,-105.0,-130.0,-136.0,110.0,260.0,2.5,1.5,-115.0,-115.0,1.5,160.0,-225.0,,,,,29.0,71.0,,,,,91.0,9.0,1926.0,15,game,2023-01-11T18:00:29.111135+00:00,FC Nantes,Olympique Lyonnais,2023-02-20 02:02:17.798072
181528,complete,2023-01-11T18:00:00.000Z,1154,2275,2275.0,ligue1,2022,0,1.0,2.0,0.0,1.0,1.0,1.0,181528,-110.0,310.0,-0.5,0.5,-115.0,-120.0,108.0,-135.0,240.0,2.5,1.5,105.0,-135.0,0.5,-200.0,150.0,,,,,50.0,50.0,,,,,,,1723.0,15,game,2023-01-11T17:58:11.47086+00:00,Clermont Foot,Stade Rennais FC,2023-02-20 02:02:17.798072
181529,complete,2023-01-11T18:00:00.000Z,1156,3363,1156.0,ligue1,2022,0,5.0,0.0,3.0,0.0,2.0,0.0,181529,140.0,192.0,-0.5,0.5,135.0,-185.0,-115.0,-110.0,227.0,2.5,0.5,-450.0,300.0,0.5,-350.0,250.0,33.0,67.0,,,,,,,,,,,963.0,15,game,2023-01-11T19:55:04.334615+00:00,Auxerre,Toulouse FC,2023-02-20 02:02:17.798072
181530,complete,2023-01-11T18:00:00.000Z,1972,3362,1972.0,ligue1,2022,0,1.0,0.0,1.0,0.0,0.0,0.0,181530,135.0,230.0,-0.5,0.5,125.0,-175.0,145.0,-182.0,200.0,2.5,1.5,160.0,-225.0,0.5,-210.0,150.0,60.0,40.0,,,50.0,50.0,,,,,,,1013.0,15,game,2023-01-11T17:58:09.854971+00:00,AC Ajaccio,Stade de Reims,2023-02-20 02:02:17.798072
181521,complete,2023-01-11T20:00:00.000Z,1146,1368,1146.0,ligue1,2022,0,2.0,0.0,1.0,0.0,1.0,0.0,181521,-155.0,410.0,-0.5,0.5,-165.0,120.0,-128.0,100.0,290.0,2.5,1.5,-145.0,110.0,0.5,-195.0,145.0,,,,,,,,,,,,,2129.0,15,game,2023-01-11T20:01:03.912337+00:00,Troyes AC,Olympique de Marseille,2023-02-20 02:02:17.798072
181523,complete,2023-01-11T20:00:00.000Z,2113,1366,,ligue1,2022,0,2.0,2.0,2.0,2.0,0.0,0.0,181523,105.0,275.0,-0.5,0.5,105.0,-135.0,116.0,-145.0,220.0,2.5,1.0,-176.0,130.0,0.5,-207.0,155.0,6.0,94.0,,,,,,,,,,,1977.0,15,game,2023-01-11T21:54:27.861765+00:00,RC Strasbourg Alsace,RC Lens,2023-02-20 02:02:17.798072
181524,complete,2023-01-11T20:00:00.000Z,1137,1153,1153.0,ligue1,2022,0,0.0,2.0,0.0,1.0,0.0,1.0,181524,1400.0,-625.0,2.5,-2.5,-129.0,-102.0,100.0,-105.0,650.0,3.5,0.5,-110.0,-120.0,0.5,-6000.0,1100.0,,,,,,,,,,,,,3650.0,15,game,2023-01-11T21:54:27.970377+00:00,Paris Saint-Germain,Angers SCO,2023-02-20 02:02:17.798072
181525,complete,2023-01-11T20:00:00.000Z,1149,1152,1152.0,ligue1,2022,0,1.0,6.0,0.0,2.0,1.0,4.0,181525,330.0,-120.0,0.5,-0.5,-110.0,-125.0,-110.0,-115.0,252.0,2.5,0.5,-210.0,160.0,0.5,-600.0,390.0,,,,,33.0,67.0,,,,,9.0,91.0,659.0,15,game,2023-01-11T21:50:30.965464+00:00,OGC Nice,Montpellier Hérault SC,2023-02-20 02:02:17.798072
181527,complete,2023-01-11T20:00:00.000Z,1148,1144,,ligue1,2022,0,2.0,2.0,0.0,0.0,2.0,2.0,181527,-130.0,330.0,-0.5,0.5,-135.0,-100.0,-155.0,125.0,280.0,2.5,0.5,-900.0,500.0,0.5,-270.0,200.0,,,,,,,,,,,,,1165.0,15,game,2023-01-11T21:54:28.145501+00:00,FC Lorient,AS Monaco FC,2023-02-20 02:02:17.798072
183211,complete,2023-01-12T20:00:00.000Z,1102,1967,1967.0,epl,2022,0,1.0,2.0,0.0,1.0,1.0,1.0,183211,-100.0,300.0,-0.5,0.5,-110.0,-130.0,119.0,-153.0,237.0,2.5,1.5,115.0,-150.0,0.5,-185.0,140.0,,,,,86.0,14.0,,,,,19.0,81.0,7046.0,15,game,2023-01-12T20:00:37.834928+00:00,Fulham,Chelsea FC,2023-02-20 02:02:22.980383
180858,complete,2023-01-13T19:45:00.000Z,1186,1189,1189.0,seriea,2022,0,1.0,5.0,1.0,2.0,0.0,3.0,180858,285.0,-100.0,0.5,-0.5,-132.0,-105.0,110.0,-134.0,222.0,2.5,0.5,-210.0,160.0,1.0,-187.0,139.0,,,,,65.0,35.0,,,,,14.0,86.0,4613.0,15,game,2023-01-13T19:46:21.600046+00:00,SSC Napoli,Juventus Turin,2023-02-20 02:02:28.372882
180890,complete,2023-01-13T20:00:00.000Z,2075,1999,1999.0,epl,2022,0,1.0,2.0,0.0,1.0,1.0,1.0,180890,260.0,-100.0,0.5,-0.5,-130.0,-110.0,-130.0,105.0,250.0,2.5,1.0,-122.0,-107.0,1.0,-234.0,172.0,82.0,18.0,33.0,67.0,15.0,85.0,,,,,99.0,1.0,6894.0,15,game,2023-01-13T22:04:09.202399+00:00,Aston Villa FC,Leeds United,2023-02-20 02:02:28.372882
181509,complete,2023-01-13T20:00:00.000Z,1176,1162,,laliga,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181509,160.0,177.0,-0.5,0.5,150.0,-207.0,105.0,-130.0,212.0,2.5,0.5,-360.0,255.0,0.5,-320.0,235.0,19.0,81.0,,,75.0,25.0,,,,,,,2230.0,15,game,2023-01-13T21:56:11.863606+00:00,RC Celta de Vigo,Villarreal CF,2023-02-20 02:02:28.372882
180885,complete,2023-01-14T12:30:00.000Z,1108,1109,1109.0,epl,2022,0,1.0,2.0,0.0,0.0,1.0,2.0,180885,-115.0,290.0,-0.5,0.5,-125.0,-110.0,-145.0,118.0,282.0,2.5,1.0,-262.0,193.0,1.0,-123.0,-106.0,,,,,33.0,67.0,,,,,24.0,76.0,7553.0,15,game,2023-01-14T14:26:36.212157+00:00,Manchester United FC,Manchester City FC,2023-02-20 02:02:32.500393
181500,complete,2023-01-14T13:00:00.000Z,1973,1975,1973.0,laliga,2022,0,1.0,0.0,0.0,0.0,1.0,0.0,181500,165.0,180.0,-0.5,0.5,155.0,-222.0,130.0,-165.0,200.0,2.5,1.0,-127.0,-107.0,1.0,-122.0,-108.0,,,,,,,,,,,,,709.0,15,game,2023-01-14T12:52:04.272153+00:00,Real Valladolid,Rayo Vallecano,2023-02-20 02:02:32.500393
181510,complete,2023-01-14T14:00:00.000Z,3396,3428,3396.0,seriea,2022,0,3.0,2.0,2.0,0.0,1.0,2.0,181510,165.0,177.0,-0.5,0.5,160.0,-225.0,115.0,-145.0,200.0,2.5,1.0,-132.0,101.0,1.0,-133.0,-100.0,,,,,67.0,33.0,,,,,,,709.0,15,game,2023-01-14T16:00:08.893928+00:00,Cremonese,Monza,2023-02-20 02:02:32.500393
180881,complete,2023-01-14T15:00:00.000Z,1118,1968,1968.0,epl,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,180881,210.0,145.0,0.5,-0.5,-187.0,140.0,125.0,-155.0,210.0,2.5,1.0,-116.0,-111.0,1.0,-140.0,108.0,18.0,82.0,,,67.0,33.0,,,,,,,1825.0,15,game,2023-01-14T16:56:30.604225+00:00,Wolverhampton Wanderers,West Ham United FC,2023-02-20 02:02:32.500393
180883,complete,2023-01-14T15:00:00.000Z,1105,3364,3364.0,epl,2022,0,0.0,2.0,0.0,0.0,0.0,2.0,180883,180.0,170.0,0.5,-0.5,-225.0,160.0,127.0,-163.0,210.0,2.5,0.5,-280.0,205.0,1.5,175.0,-250.0,57.0,43.0,,,20.0,80.0,,,,,,,2331.0,15,game,2023-01-14T15:00:47.258921+00:00,Nottingham Forest,Leicester City FC,2023-02-20 02:02:32.500393
180886,complete,2023-01-14T15:00:00.000Z,1111,1104,1111.0,epl,2022,0,2.0,1.0,0.0,1.0,2.0,0.0,180886,212.0,135.0,0.5,-0.5,-170.0,125.0,125.0,-160.0,220.0,2.5,0.5,-235.0,175.0,1.0,-145.0,111.0,74.0,26.0,,,50.0,50.0,,,,,8.0,92.0,2686.0,15,game,2023-01-14T16:56:30.700842+00:00,Everton FC,Southampton FC,2023-02-20 02:02:32.500393
180888,complete,2023-01-14T15:00:00.000Z,1107,1363,1363.0,epl,2022,0,0.0,3.0,0.0,0.0,0.0,3.0,180888,130.0,190.0,-0.5,0.5,120.0,-170.0,-175.0,140.0,270.0,2.5,1.0,-232.0,172.0,1.0,-179.0,138.0,,,,,4.0,96.0,,,,,,,6387.0,15,game,2023-01-14T16:54:48.882352+00:00,Brighton & Hove Albion,Liverpool FC,2023-02-20 02:02:32.500393
181505,complete,2023-01-14T15:15:00.000Z,1174,1373,1373.0,laliga,2022,12035,1.0,2.0,1.0,0.0,0.0,2.0,181505,210.0,135.0,0.5,-0.5,-175.0,130.0,126.0,-156.0,212.0,2.5,0.5,-240.0,180.0,0.5,-350.0,250.0,,,,,30.0,70.0,,,,,57.0,43.0,2686.0,15,game,2023-01-14T17:14:10.061198+00:00,Girona FC,Sevilla FC,2023-02-20 02:02:32.500393
181514,complete,2023-01-14T16:00:00.000Z,3363,2113,2113.0,ligue1,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,181514,850.0,-310.0,1.5,-1.5,-120.0,-110.0,-150.0,114.0,425.0,2.5,0.5,-120.0,-110.0,2.5,130.0,-175.0,,,,,,,,,,,,,1267.0,15,game,2023-01-14T15:58:23.283694+00:00,RC Lens,Auxerre,2023-02-20 02:02:32.500393
180859,complete,2023-01-14T17:00:00.000Z,1188,2022,,seriea,2022,0,2.0,2.0,0.0,2.0,2.0,0.0,180859,-147.0,400.0,-0.5,0.5,-150.0,107.0,104.0,-128.0,260.0,2.5,1.0,-245.0,172.0,0.5,-170.0,127.0,,,,,67.0,33.0,,,,,,,1571.0,15,game,2023-01-14T17:00:23.316192+00:00,U.S. Lecce,AC Milan,2023-02-20 02:02:32.500393
180889,complete,2023-01-14T17:30:00.000Z,1100,2306,2306.0,epl,2022,0,0.0,2.0,0.0,1.0,0.0,1.0,180889,475.0,-170.0,0.5,-0.5,130.0,-175.0,-112.0,-115.0,300.0,2.5,0.5,-165.0,120.0,1.5,-135.0,-100.0,,,67.0,33.0,82.0,18.0,,,,,29.0,71.0,5576.0,15,game,2023-01-14T17:50:45.884011+00:00,Brentford,AFC Bournemouth,2023-02-20 02:02:32.500393
181502,complete,2023-01-14T17:30:00.000Z,2028,1171,1171.0,laliga,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,181502,300.0,115.0,0.5,-0.5,-150.0,107.0,-165.0,130.0,190.0,1.5,0.5,-147.0,110.0,1.0,-126.0,-108.0,88.0,12.0,,,,,,,,,,,963.0,15,game,2023-01-14T17:40:49.204585+00:00,CA Osasuna,RCD Mallorca,2023-02-20 02:02:32.500393
181515,complete,2023-01-14T18:00:00.000Z,1144,1146,1146.0,ligue1,2022,0,1.0,3.0,1.0,1.0,0.0,2.0,181515,600.0,-245.0,1.5,-1.5,-150.0,110.0,-173.0,140.0,375.0,2.5,0.5,-170.0,127.0,1.5,-209.0,154.0,,,,,50.0,50.0,,,,,,,1318.0,15,game,2023-01-14T20:04:55.597506+00:00,Olympique de Marseille,FC Lorient,2023-02-20 02:02:32.500393
180860,complete,2023-01-14T19:45:00.000Z,1374,1185,1185.0,seriea,2022,0,0.0,1.0,0.0,1.0,0.0,0.0,180860,750.0,-305.0,1.5,-1.5,-127.0,-107.0,-146.0,120.0,412.0,2.5,0.5,-125.0,-107.0,1.5,-220.0,158.0,,,,,50.0,50.0,,,,,83.0,17.0,1368.0,15,game,2023-01-14T19:56:33.562528+00:00,FC Internazionale Milano,Hellas Verona F.C.,2023-02-20 02:02:32.500393
181504,complete,2023-01-14T20:00:00.000Z,1158,1173,1173.0,laliga,2022,38216,1.0,3.0,1.0,2.0,0.0,1.0,181504,255.0,125.0,0.5,-0.5,-167.0,120.0,-185.0,140.0,190.0,1.5,0.5,-170.0,125.0,1.0,-124.0,-109.0,,,,,50.0,50.0,,,,,2.0,98.0,1267.0,15,game,2023-01-14T20:08:45.282138+00:00,Real Sociedad de Fútbol,Athletic Club Bilbao,2023-02-20 02:02:32.500393
181516,complete,2023-01-14T20:00:00.000Z,1366,1145,1366.0,ligue1,2022,0,2.0,1.0,2.0,1.0,0.0,0.0,181516,450.0,-170.0,0.5,-0.5,130.0,-175.0,-130.0,105.0,300.0,2.5,0.5,-185.0,135.0,1.5,-150.0,110.0,,,50.0,50.0,,,,,,,,,1520.0,15,game,2023-01-14T20:07:40.900069+00:00,Olympique Lyonnais,RC Strasbourg Alsace,2023-02-20 02:02:32.500393
180856,complete,2023-01-15T11:30:00.000Z,1187,1194,1187.0,seriea,2022,0,2.0,0.0,1.0,0.0,1.0,0.0,180856,-110.0,260.0,-0.5,0.5,-112.0,-125.0,-160.0,127.0,270.0,2.5,0.5,-700.0,450.0,1.5,150.0,-210.0,,,,,,,,,,,,,1419.0,15,game,2023-01-15T13:26:07.261233+00:00,US Sassuolo Calcio,SS Lazio,2023-02-20 02:02:38.677501
181518,complete,2023-01-15T12:00:00.000Z,1368,1143,1143.0,ligue1,2022,0,1.0,5.0,0.0,2.0,1.0,3.0,181518,600.0,-230.0,1.5,-1.5,-165.0,120.0,-142.0,115.0,340.0,2.5,0.5,-160.0,120.0,0.5,-1200.0,650.0,,,,,,,,,,,,,608.0,15,game,2023-01-15T13:53:40.10394+00:00,OSC Lille,Troyes AC,2023-02-20 02:02:38.677501
181501,complete,2023-01-15T13:00:00.000Z,1165,1371,1165.0,laliga,2022,0,2.0,1.0,1.0,1.0,1.0,0.0,181501,240.0,140.0,0.5,-0.5,-185.0,130.0,-160.0,130.0,180.0,1.5,0.5,-165.0,122.0,0.5,-235.0,170.0,,,,,33.0,67.0,,,,,50.0,50.0,760.0,15,game,2023-01-15T13:02:27.545999+00:00,Getafe CF,RCD Espanyol,2023-02-20 02:02:38.677501
180854,complete,2023-01-15T14:00:00.000Z,1178,1196,1178.0,seriea,2022,0,2.0,1.0,0.0,1.0,2.0,0.0,180854,330.0,-115.0,0.5,-0.5,-115.0,-120.0,-105.0,-130.0,232.0,2.5,0.5,-195.0,144.0,1.0,-206.0,153.0,,,,,75.0,25.0,,,,,2.0,98.0,1267.0,15,game,2023-01-15T14:00:13.095897+00:00,Udinese Calcio,Bologna FC,2023-02-20 02:02:38.677501
180855,complete,2023-01-15T14:00:00.000Z,2111,1195,2111.0,seriea,2022,0,1.0,0.0,1.0,0.0,0.0,0.0,180855,425.0,-145.0,0.5,-0.5,107.0,-150.0,120.0,-145.0,250.0,2.5,0.5,-155.0,120.0,1.0,-223.0,159.0,,,,,67.0,33.0,,,,,2.0,98.0,557.0,15,game,2023-01-15T15:58:23.510054+00:00,Torino FC,Spezia,2023-02-20 02:02:38.677501
180884,complete,2023-01-15T14:00:00.000Z,1967,1364,1364.0,epl,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,180884,550.0,-210.0,1.5,-1.5,-175.0,130.0,-147.0,117.0,350.0,2.5,0.5,-165.0,125.0,1.5,-180.0,135.0,87.0,13.0,62.0,38.0,27.0,73.0,,,,,19.0,81.0,3092.0,15,game,2023-01-15T14:01:56.316841+00:00,Newcastle United,Fulham,2023-02-20 02:02:38.677501
180887,complete,2023-01-15T14:00:00.000Z,1103,1102,1102.0,epl,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,180887,360.0,-117.0,0.5,-0.5,-110.0,-120.0,124.0,-160.0,240.0,2.5,0.5,-155.0,120.0,1.5,105.0,-145.0,,,,,55.0,45.0,,,,,,,4004.0,15,game,2023-01-15T14:01:27.095673+00:00,Chelsea FC,Crystal Palace FC,2023-02-20 02:02:38.677501
181511,complete,2023-01-15T14:00:00.000Z,2000,1156,,ligue1,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,181511,320.0,-120.0,0.5,-0.5,-105.0,-125.0,-135.0,108.0,260.0,2.5,0.5,-255.0,190.0,0.5,-800.0,475.0,,,,,,,,,,,,,760.0,15,game,2023-01-15T15:54:57.500405+00:00,Toulouse FC,Stade Brestois 29,2023-02-20 02:02:38.677501
181512,complete,2023-01-15T14:00:00.000Z,1152,1972,,ligue1,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,181512,200.0,145.0,0.5,-0.5,-195.0,140.0,110.0,-140.0,220.0,2.5,1.5,175.0,-250.0,1.5,145.0,-190.0,,,,,,,,,,,,,557.0,15,game,2023-01-15T13:59:31.100189+00:00,Stade de Reims,OGC Nice,2023-02-20 02:02:38.677501
181517,complete,2023-01-15T14:00:00.000Z,1151,1149,1151.0,ligue1,2022,0,3.0,0.0,1.0,0.0,2.0,0.0,181517,210.0,140.0,0.5,-0.5,-175.0,130.0,-105.0,-125.0,225.0,2.5,0.5,-290.0,210.0,0.5,-425.0,285.0,,,,,50.0,50.0,,,,,,,709.0,15,game,2023-01-15T14:24:41.098977+00:00,Montpellier Hérault SC,FC Nantes,2023-02-20 02:02:38.677501
181519,complete,2023-01-15T14:00:00.000Z,2275,1137,2275.0,ligue1,2022,0,2.0,1.0,1.0,0.0,1.0,1.0,181519,210.0,130.0,0.5,-0.5,-170.0,125.0,-105.0,-134.0,230.0,2.5,0.5,-285.0,210.0,1.5,130.0,-170.0,43.0,57.0,,,,,,,,,,,811.0,15,game,2023-01-15T14:02:32.565934+00:00,Angers SCO,Clermont Foot,2023-02-20 02:02:38.677501
181506,complete,2023-01-15T15:15:00.000Z,1159,3395,,laliga,2022,0,1.0,1.0,1.0,1.0,0.0,0.0,181506,-145.0,385.0,-0.5,0.5,-147.0,107.0,-106.0,-120.0,270.0,2.5,0.5,-700.0,425.0,0.5,-185.0,140.0,,,,,,,,,,,,,1571.0,15,game,2023-01-15T17:10:36.174699+00:00,Almeria,Club Atlético de Madrid,2023-02-20 02:02:38.677501
181520,complete,2023-01-15T16:05:00.000Z,3362,1148,1148.0,ligue1,2022,0,1.0,7.0,1.0,5.0,0.0,2.0,181520,750.0,-270.0,1.5,-1.5,-145.0,115.0,-110.0,-115.0,360.0,2.5,0.5,-105.0,-120.0,0.5,-1100.0,600.0,,,,,,,,,,,,,1013.0,15,game,2023-01-15T17:59:06.29661+00:00,AS Monaco FC,AC Ajaccio,2023-02-20 02:02:38.677501
180882,complete,2023-01-15T16:30:00.000Z,1099,1112,1099.0,epl,2022,0,2.0,0.0,2.0,0.0,0.0,0.0,180882,115.0,230.0,-0.5,0.5,110.0,-150.0,-112.0,-113.0,240.0,2.5,1.5,110.0,-140.0,1.5,170.0,-250.0,,,,,40.0,60.0,,,,,67.0,33.0,7705.0,15,game,2023-01-15T16:30:39.203184+00:00,Tottenham Hotspur FC,Arsenal FC,2023-02-20 02:02:38.677501
180863,complete,2023-01-15T17:00:00.000Z,2340,1177,1177.0,seriea,2022,0,2.0,8.0,1.0,5.0,1.0,3.0,180863,774.0,-335.0,1.5,-1.5,-110.0,-125.0,125.0,-160.0,440.0,3.5,0.5,-140.0,110.0,0.5,-1800.0,800.0,,,75.0,25.0,,,,,,,,,912.0,15,game,2023-01-15T18:56:52.927299+00:00,Atalanta BC,Salernitana,2023-02-20 02:02:38.677501
180857,complete,2023-01-15T19:45:00.000Z,1183,1192,1192.0,seriea,2022,0,0.0,2.0,0.0,1.0,0.0,1.0,180857,272.0,110.0,0.5,-0.5,-145.0,102.0,125.0,-160.0,215.0,2.5,0.5,-205.0,147.0,1.0,-165.0,122.0,,,,,,,,,,,,,1165.0,15,game,2023-01-15T19:46:53.924641+00:00,AS Roma,ACF Fiorentina,2023-02-20 02:02:38.677501
181513,complete,2023-01-15T19:45:00.000Z,1153,1154,1154.0,ligue1,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,181513,-160.0,410.0,-0.5,0.5,-175.0,125.0,-146.0,115.0,310.0,2.5,1.5,-165.0,120.0,0.5,-210.0,160.0,,,,,,,,,,,,,1520.0,15,game,2023-01-15T19:47:21.693792+00:00,Stade Rennais FC,Paris Saint-Germain,2023-02-20 02:02:38.677501
180861,complete,2023-01-16T19:45:00.000Z,1193,1182,1182.0,seriea,2022,0,0.0,1.0,0.0,0.0,0.0,1.0,180861,277.0,105.0,0.5,-0.5,-140.0,-100.0,116.0,-142.0,215.0,2.5,0.5,-215.0,157.0,0.5,-475.0,310.0,,,,,,,,,,,,,608.0,15,game,2023-01-16T21:48:34.513714+00:00,Empoli FC,UC Sampdoria,2023-02-20 02:02:42.922495
181508,complete,2023-01-16T20:00:00.000Z,2112,2076,,laliga,2022,0,1.0,1.0,0.0,1.0,1.0,0.0,181508,333.0,-110.0,0.5,-0.5,-120.0,-117.0,135.0,-170.0,225.0,2.5,0.5,-165.0,122.0,1.0,-175.0,131.0,,,,,,,,,,,,,1520.0,15,game,2023-01-16T19:58:04.306446+00:00,Cadiz,Elche CF,2023-02-20 02:02:42.922495
184828,complete,2023-01-18T20:00:00.000Z,1109,1103,,epl,2022,0,1.0,1.0,1.0,0.0,0.0,1.0,184828,-150.0,425.0,-0.5,0.5,-165.0,120.0,-115.0,-110.0,290.0,2.5,1.0,-268.0,199.0,0.5,-180.0,140.0,,,,,62.0,38.0,,,,,46.0,54.0,9733.0,15,game,2023-01-18T21:56:31.571557+00:00,Crystal Palace FC,Manchester United FC,2023-02-20 02:02:50.224248
