team_id,team_full_name,team_display_name,team_short_name,team_location,team_abbr,team_logo,team_primary_color,team_secondary_color,team_conference_type,team_division_type,team_url_slug,team_standings.win,team_standings.loss,team_standings.ties,team_standings.overtime_losses,team_standings.draw,game_id_x,team_standings,game_id_y
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,9.0,15.0,,,,118938,,191345
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,10.0,15.0,,,,178377,,191345
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,10.0,16.0,,,,178580,,191345
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,11.0,16.0,,,,178426,,191345
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,12.0,16.0,,,,178113,,191345
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,12.0,17.0,,,,178051,,191345
1094,Manhattan Jaspers,Manhattan,Jaspers,Manhattan,MAN,https://static.sprtactn.co/teamlogos/ncaab/100/man.png,00703C,D8D8D8,MAAC,D1,manhattan-jaspers,12.0,18.0,,,,191345,,191345
1095,Fairfield Stags,Fairfield,Stags,Fairfield,FAIR,https://static.sprtactn.co/teamlogos/ncaab/100/fair.png,E03A3E,000000,MAAC,D1,fairfield-stags,12.0,14.0,,,,118938,,191342
1095,Fairfield Stags,Fairfield,Stags,Fairfield,FAIR,https://static.sprtactn.co/teamlogos/ncaab/100/fair.png,E03A3E,000000,MAAC,D1,fairfield-stags,12.0,15.0,,,,178377,,191342
1095,Fairfield Stags,Fairfield,Stags,Fairfield,FAIR,https://static.sprtactn.co/teamlogos/ncaab/100/fair.png,E03A3E,000000,MAAC,D1,fairfield-stags,12.0,16.0,,,,178579,,191342
1095,Fairfield Stags,Fairfield,Stags,Fairfield,FAIR,https://static.sprtactn.co/teamlogos/ncaab/100/fair.png,E03A3E,000000,MAAC,D1,fairfield-stags,12.0,17.0,,,,178439,,191342
1095,Fairfield Stags,Fairfield,Stags,Fairfield,FAIR,https://static.sprtactn.co/teamlogos/ncaab/100/fair.png,E03A3E,000000,MAAC,D1,fairfield-stags,13.0,17.0,,,,178108,,191342
1095,Fairfield Stags,Fairfield,Stags,Fairfield,FAIR,https://static.sprtactn.co/teamlogos/ncaab/100/fair.png,E03A3E,000000,MAAC,D1,fairfield-stags,13.0,18.0,,,,191342,,191342
953,Presbyterian Blue Hose,Presbyterian,Blue Hose,Presbyterian,PRES,https://static.sprtactn.co/teamlogos/ncaab/100/pres.png,194896,000000,BIGSOUTH,D1,presbyterian-blue-hose,5.0,24.0,,,,112089,,190737
953,Presbyterian Blue Hose,Presbyterian,Blue Hose,Presbyterian,PRE,https://static.sprtactn.co/teamlogos/ncaab/100/pres.png,194896,000000,BIGSOUTH,D1,presbyterian-blue-hose,5.0,24.0,,,,178283,,190737
953,Presbyterian Blue Hose,Presbyterian,Blue Hose,Presbyterian,PRE,https://static.sprtactn.co/teamlogos/ncaab/100/pres.png,194896,000000,BIGSOUTH,D1,presbyterian-blue-hose,5.0,25.0,,,,178283,,190737
953,Presbyterian Blue Hose,Presbyterian,Blue Hose,Presbyterian,PRE,https://static.sprtactn.co/teamlogos/ncaab/100/pres.png,194896,000000,BIGSOUTH,D1,presbyterian-blue-hose,5.0,26.0,,,,178480,,190737
953,Presbyterian Blue Hose,Presbyterian,Blue Hose,Presbyterian,PRE,https://static.sprtactn.co/teamlogos/ncaab/100/pres.png,194896,000000,BIGSOUTH,D1,presbyterian-blue-hose,5.0,27.0,,,,190737,,190737
929,USC Upstate Spartans,USC Upstate,Spartans,USC Upstate,USCU,https://static.sprtactn.co/teamlogos/ncaab/100/uscu.png,046A38,D8D8D8,BIGSOUTH,D1,usc-upstate-spartans,13.0,14.0,,,,112089,,191226
929,USC Upstate Spartans,USC Upstate,Spartans,USC Upstate,SCUS,https://static.sprtactn.co/teamlogos/ncaab/100/uscu.png,046A38,D8D8D8,BIGSOUTH,D1,usc-upstate-spartans,13.0,14.0,,,,178283,,191226
929,USC Upstate Spartans,USC Upstate,Spartans,USC Upstate,SCUS,https://static.sprtactn.co/teamlogos/ncaab/100/uscu.png,046A38,D8D8D8,BIGSOUTH,D1,usc-upstate-spartans,14.0,14.0,,,,178283,,191226
929,USC Upstate Spartans,USC Upstate,Spartans,USC Upstate,SCUS,https://static.sprtactn.co/teamlogos/ncaab/100/uscu.png,046A38,D8D8D8,BIGSOUTH,D1,usc-upstate-spartans,15.0,14.0,,,,178508,,191226
929,USC Upstate Spartans,USC Upstate,Spartans,USC Upstate,SCUS,https://static.sprtactn.co/teamlogos/ncaab/100/uscu.png,046A38,D8D8D8,BIGSOUTH,D1,usc-upstate-spartans,16.0,14.0,,,,190738,,191226
929,USC Upstate Spartans,USC Upstate,Spartans,USC Upstate,SCUS,https://static.sprtactn.co/teamlogos/ncaab/100/uscu.png,046A38,D8D8D8,BIGSOUTH,D1,usc-upstate-spartans,16.0,15.0,,,,191226,,191226
943,Colgate Raiders,Colgate,Raiders,Colgate,COLG,https://static.sprtactn.co/teamlogos/ncaab/100/cgt.png,8B011D,000000,PATRIOTLEAGUE,D1,colgate-raiders,21.0,8.0,,,,119155,,191396
943,Colgate Raiders,Colgate,Raiders,Colgate,COLG,https://static.sprtactn.co/teamlogos/ncaab/100/cgt.png,8B011D,000000,PATRIOTLEAGUE,D1,colgate-raiders,22.0,8.0,,,,178281,,191396
943,Colgate Raiders,Colgate,Raiders,Colgate,COLG,https://static.sprtactn.co/teamlogos/ncaab/100/cgt.png,8B011D,000000,PATRIOTLEAGUE,D1,colgate-raiders,23.0,8.0,,,,178491,,191396
943,Colgate Raiders,Colgate,Raiders,Colgate,COLG,https://static.sprtactn.co/teamlogos/ncaab/100/cgt.png,8B011D,000000,PATRIOTLEAGUE,D1,colgate-raiders,24.0,8.0,,,,190958,,191396
943,Colgate Raiders,Colgate,Raiders,Colgate,COLG,https://static.sprtactn.co/teamlogos/ncaab/100/cgt.png,8B011D,000000,PATRIOTLEAGUE,D1,colgate-raiders,25.0,8.0,,,,191159,,191396
943,Colgate Raiders,Colgate,Raiders,Colgate,COLG,https://static.sprtactn.co/teamlogos/ncaab/100/cgt.png,8B011D,000000,PATRIOTLEAGUE,D1,colgate-raiders,26.0,8.0,,,,191396,,191396
942,Army Black Knights,Army ,Black Knights,Army ,ARMY,https://static.sprtactn.co/teamlogos/ncaab/100/arm.png,ffd530,000000,PATRIOTLEAGUE,D1,army-black-knights,15.0,14.0,,,,119155,,191159
942,Army Black Knights,Army ,Black Knights,Army,ARMY,https://static.sprtactn.co/teamlogos/ncaab/100/arm.png,ffd530,000000,PATRIOTLEAGUE,D1,army-black-knights,15.0,14.0,,,,178309,,191159
942,Army Black Knights,Army ,Black Knights,Army,ARMY,https://static.sprtactn.co/teamlogos/ncaab/100/arm.png,ffd530,000000,PATRIOTLEAGUE,D1,army-black-knights,15.0,15.0,,,,178309,,191159
942,Army Black Knights,Army ,Black Knights,Army,ARMY,https://static.sprtactn.co/teamlogos/ncaab/100/arm.png,ffd530,000000,PATRIOTLEAGUE,D1,army-black-knights,16.0,15.0,,,,178552,,191159
942,Army Black Knights,Army ,Black Knights,Army,ARMY,https://static.sprtactn.co/teamlogos/ncaab/100/arm.png,ffd530,000000,PATRIOTLEAGUE,D1,army-black-knights,17.0,15.0,,,,190742,,191159
942,Army Black Knights,Army ,Black Knights,Army,ARMY,https://static.sprtactn.co/teamlogos/ncaab/100/arm.png,ffd530,000000,PATRIOTLEAGUE,D1,army-black-knights,17.0,16.0,,,,191159,,191159
1072,St. John's Red Storm,St. John's,Red Storm,St. John's,SJU,https://static.sprtactn.co/teamlogos/ncaab/100/sju.png,CF102D,D8D8D8,BIGEAST,D1,st-johns-red-storm,16.0,12.0,,,,112085,,191593
1072,St. John's Red Storm,St. John's,Red Storm,St. John's,SJU,https://static.sprtactn.co/teamlogos/ncaab/100/sju.png,CF102D,D8D8D8,BIGEAST,D1,st-johns-red-storm,17.0,12.0,,,,178319,,191593
1072,St. John's Red Storm,St. John's,Red Storm,St. John's,SJU,https://static.sprtactn.co/teamlogos/ncaab/100/sju.png,CF102D,D8D8D8,BIGEAST,D1,st-johns-red-storm,17.0,13.0,,,,178567,,191593
1072,St. John's Red Storm,St. John's,Red Storm,St. John's,SJU,https://static.sprtactn.co/teamlogos/ncaab/100/sju.png,CF102D,D8D8D8,BIGEAST,D1,st-johns-red-storm,17.0,14.0,,,,178076,,191593
1072,St. John's Red Storm,St. John's,Red Storm,St. John's,SJU,https://static.sprtactn.co/teamlogos/ncaab/100/sju.png,CF102D,D8D8D8,BIGEAST,D1,st-johns-red-storm,18.0,14.0,,,,191352,,191593
1072,St. John's Red Storm,St. John's,Red Storm,St. John's,SJU,https://static.sprtactn.co/teamlogos/ncaab/100/sju.png,CF102D,D8D8D8,BIGEAST,D1,st-johns-red-storm,18.0,15.0,,,,191593,,191593
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,20.0,7.0,,,,112085,,191760
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,20.0,8.0,,,,178343,,191760
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,21.0,8.0,,,,178589,,191760
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,22.0,8.0,,,,178153,,191760
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,23.0,8.0,,,,178063,,191760
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,24.0,8.0,,,,191599,,191760
1065,Xavier Musketeers,Xavier,Musketeers,Xavier,XAV,https://static.sprtactn.co/teamlogos/ncaab/100/xav.png,21304E,D8D8D8,BIGEAST,D1,xavier-musketeers,24.0,8.0,,,,191760,,191760
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAM,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,13.0,15.0,,,,112088,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,13.0,15.0,,,,178304,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,13.0,16.0,,,,178304,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,13.0,17.0,,,,178521,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,14.0,17.0,,,,190737,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,15.0,17.0,,,,190998,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,16.0,17.0,,,,191231,,191263
948,Campbell Fighting Camels,Campbell,Fighting Camels,Campbell,CAMP,https://static.sprtactn.co/teamlogos/ncaab/100/cam.png,000000,FF8931,BIGSOUTH,D1,campbell-fighting-camels,16.0,18.0,,,,191263,,191263
955,Radford Highlanders,Radford,Highlanders,Radford,RAD,https://static.sprtactn.co/teamlogos/ncaab/100/radn.png,C2011B,D8D8D8,BIGSOUTH,D1,radford-highlanders,17.0,12.0,,,,112088,,191231
955,Radford Highlanders,Radford,Highlanders,Radford,RAD,https://static.sprtactn.co/teamlogos/ncaab/100/radn.png,C2011B,D8D8D8,BIGSOUTH,D1,radford-highlanders,17.0,13.0,,,,178296,,191231
955,Radford Highlanders,Radford,Highlanders,Radford,RAD,https://static.sprtactn.co/teamlogos/ncaab/100/radn.png,C2011B,D8D8D8,BIGSOUTH,D1,radford-highlanders,18.0,13.0,,,,178521,,191231
955,Radford Highlanders,Radford,Highlanders,Radford,RAD,https://static.sprtactn.co/teamlogos/ncaab/100/radn.png,C2011B,D8D8D8,BIGSOUTH,D1,radford-highlanders,19.0,13.0,,,,190739,,191231
955,Radford Highlanders,Radford,Highlanders,Radford,RAD,https://static.sprtactn.co/teamlogos/ncaab/100/radn.png,C2011B,D8D8D8,BIGSOUTH,D1,radford-highlanders,19.0,14.0,,,,191231,,191231
932,N.J.I.T. Highlanders,N.J.I.T.,Highlanders,N.J.I.T.,NJIT,https://static.sprtactn.co/teamlogos/ncaab/100/njit.png,000000,000000,AMERICANEAST,D1,njit-highlanders,7.0,19.0,,,,112066,,190962
932,N.J.I.T. Highlanders,N.J.I.T.,Highlanders,N.J.I.T.,NJIT,https://static.sprtactn.co/teamlogos/ncaab/100/njit.png,000000,000000,AMERICANEAST,D1,njit-highlanders,7.0,20.0,,,,178295,,190962
932,N.J.I.T. Highlanders,N.J.I.T.,Highlanders,N.J.I.T.,NJIT,https://static.sprtactn.co/teamlogos/ncaab/100/njit.png,000000,000000,AMERICANEAST,D1,njit-highlanders,7.0,21.0,,,,178528,,190962
932,N.J.I.T. Highlanders,N.J.I.T.,Highlanders,N.J.I.T.,NJIT,https://static.sprtactn.co/teamlogos/ncaab/100/njit.png,000000,000000,AMERICANEAST,D1,njit-highlanders,7.0,22.0,,,,178173,,190962
932,N.J.I.T. Highlanders,N.J.I.T.,Highlanders,N.J.I.T.,NJIT,https://static.sprtactn.co/teamlogos/ncaab/100/njit.png,000000,000000,AMERICANEAST,D1,njit-highlanders,7.0,23.0,,,,190962,,190962
1022,Massachusetts Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MALO,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,22.0,7.0,,,,112066,,191535
1022,UMass Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MASSL,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,22.0,7.0,,,,178282,,191535
1022,UMass Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MASSL,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,23.0,7.0,,,,178282,,191535
1022,UMass Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MASSL,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,24.0,7.0,,,,178482,,191535
1022,UMass Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MASSL,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,25.0,7.0,,,,190965,,191535
1022,UMass Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MASSL,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,26.0,7.0,,,,191341,,191535
1022,UMass Lowell River Hawks,UMass Lowell,River Hawks,UMass Lowell,MASSL,https://static.sprtactn.co/teamlogos/ncaab/100/malo.png,00549F,D8D8D8,AMERICANEAST,D1,massachusetts-lowell-river-hawks,26.0,7.0,,,,191535,,191535
1085,George Mason Patriots,George Mason,Patriots,George Mason,GMU,https://static.sprtactn.co/teamlogos/ncaab/100/gmu.png,006633,FFCC33,A10,D1,george-mason-patriots,16.0,12.0,,,,112067,,191592
1085,George Mason Patriots,George Mason,Patriots,George Mason,GMU,https://static.sprtactn.co/teamlogos/ncaab/100/gmu.png,006633,FFCC33,A10,D1,george-mason-patriots,17.0,12.0,,,,178476,,191592
1085,George Mason Patriots,George Mason,Patriots,George Mason,GMU,https://static.sprtactn.co/teamlogos/ncaab/100/gmu.png,006633,FFCC33,A10,D1,george-mason-patriots,18.0,12.0,,,,178151,,191592
1085,George Mason Patriots,George Mason,Patriots,George Mason,GMU,https://static.sprtactn.co/teamlogos/ncaab/100/gmu.png,006633,FFCC33,A10,D1,george-mason-patriots,19.0,12.0,,,,178077,,191592
1085,George Mason Patriots,George Mason,Patriots,George Mason,GMU,https://static.sprtactn.co/teamlogos/ncaab/100/gmu.png,006633,FFCC33,A10,D1,george-mason-patriots,20.0,12.0,,,,191527,,191592
1085,George Mason Patriots,George Mason,Patriots,George Mason,GMU,https://static.sprtactn.co/teamlogos/ncaab/100/gmu.png,006633,FFCC33,A10,D1,george-mason-patriots,20.0,13.0,,,,191592,,191592
1086,Saint Joseph's (PA) Hawks,Saint Joe's,Hawks,Saint Joe's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,13.0,14.0,,,,112067,,191597
1086,Saint Joseph's Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,13.0,14.0,,,,178344,,191597
1086,Saint Joseph's Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,13.0,15.0,,,,178344,,191597
1086,Saint Joseph's Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,13.0,16.0,,,,178442,,191597
1086,Saint Joseph's (PA) Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,13.0,16.0,,,,178156,,191597
1086,Saint Joseph's (PA) Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,14.0,16.0,,,,178156,,191597
1086,Saint Joseph's (PA) Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,15.0,16.0,,,,191332,,191597
1086,Saint Joseph's (PA) Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,16.0,16.0,,,,191528,,191597
1086,Saint Joseph's (PA) Hawks,Saint Joe's,Hawks,Saint Joseph's,JOES,https://static.sprtactn.co/teamlogos/ncaab/100/joes.png,9B0C27,504E4F,A10,D1,saint-josephs-pa-hawks,16.0,17.0,,,,191597,,191597
935,Jacksonville Dolphins,Jacksonville,Dolphins,Jacksonville,JAC,https://static.sprtactn.co/teamlogos/ncaab/100/jac.png,008568,000000,ATLANTICSUN,D1,jacksonville-dolphins,13.0,14.0,,,,112068,,178581
935,Jacksonville Dolphins,Jacksonville,Dolphins,Jacksonville,JAC,https://static.sprtactn.co/teamlogos/ncaab/100/jac.png,008568,000000,ATLANTICSUN,D1,jacksonville-dolphins,13.0,15.0,,,,178287,,178581
935,Jacksonville Dolphins,Jacksonville,Dolphins,Jacksonville,JAC,https://static.sprtactn.co/teamlogos/ncaab/100/jac.png,008568,000000,ATLANTICSUN,D1,jacksonville-dolphins,13.0,16.0,,,,178581,,178581
931,Stetson Hatters,Stetson,Hatters,Stetson,STU,https://static.sprtactn.co/teamlogos/ncaab/100/stu.png,18581C,000000,ATLANTICSUN,D1,stetson-hatters,16.0,11.0,,,,112068,,190700
931,Stetson Hatters,Stetson,Hatters,Stetson,STET,https://static.sprtactn.co/teamlogos/ncaab/100/stu.png,18581C,000000,ATLANTICSUN,D1,stetson-hatters,16.0,11.0,,,,178292,,190700
931,Stetson Hatters,Stetson,Hatters,Stetson,STET,https://static.sprtactn.co/teamlogos/ncaab/100/stu.png,18581C,000000,ATLANTICSUN,D1,stetson-hatters,17.0,11.0,,,,178292,,190700
931,Stetson Hatters,Stetson,Hatters,Stetson,STET,https://static.sprtactn.co/teamlogos/ncaab/100/stu.png,18581C,000000,ATLANTICSUN,D1,stetson-hatters,17.0,12.0,,,,178583,,190700
931,Stetson Hatters,Stetson,Hatters,Stetson,STET,https://static.sprtactn.co/teamlogos/ncaab/100/stu.png,18581C,000000,ATLANTICSUN,D1,stetson-hatters,17.0,13.0,,,,190700,,190700
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,17.0,9.0,,,,112069,,191406
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,18.0,9.0,,,,186176,,191406
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,19.0,9.0,,,,178219,,191406
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,19.0,10.0,,,,178443,,191406
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,20.0,10.0,,,,178118,,191406
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,20.0,11.0,,,,178011,,191406
1004,Illinois Fighting Illini,Illinois,Fighting Illini,Illinois,ILL,https://static.sprtactn.co/teamlogos/ncaab/100/ill.png,002675,e34e35,BIGTEN,D1,illinois-fighting-illini,20.0,12.0,,,,191406,,191406
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,17.0,10.0,,,,112069,,191658
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,17.0,11.0,,,,178228,,191658
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,18.0,11.0,,,,178204,,191658
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,18.0,12.0,,,,178115,,191658
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,18.0,13.0,,,,178220,,191658
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,19.0,13.0,,,,191405,,191658
1010,Rutgers Scarlet Knights,Rutgers,Scarlet Knights,Rutgers,RUTG,https://static.sprtactn.co/teamlogos/ncaab/100/rut.png,d21034,5f6a72,BIGTEN,D1,rutgers-scarlet-knights,19.0,13.0,,,,191658,,191658
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,BAMA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,23.0,4.0,,,,112070,,191715
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,ALA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,23.0,4.0,,,,178265,,191715
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,ALA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,24.0,4.0,,,,178265,,191715
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,ALA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,25.0,4.0,,,,178553,,191715
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,ALA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,26.0,4.0,,,,178148,,191715
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,ALA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,26.0,5.0,,,,178079,,191715
987,Alabama Crimson Tide,Alabama,Crimson Tide,Alabama,ALA,https://static.sprtactn.co/teamlogos/ncaab/100/bama.png,7d110c,000000,SEC,D1,alabama-crimson-tide,26.0,5.0,,,,191715,,191715
985,Mississippi State Bulldogs,Mississippi St,Bulldogs,Mississippi St,MSST,https://static.sprtactn.co/teamlogos/ncaab/100/msst.png,660000,000000,SEC,D1,mississippi-state-bulldogs,18.0,9.0,,,,112070,,191715
985,Mississippi State Bulldogs,Mississippi St,Bulldogs,Mississippi State,MSST,https://static.sprtactn.co/teamlogos/ncaab/100/msst.png,660000,000000,SEC,D1,mississippi-state-bulldogs,18.0,9.0,,,,178332,,191715
985,Mississippi State Bulldogs,Mississippi St,Bulldogs,Mississippi State,MSST,https://static.sprtactn.co/teamlogos/ncaab/100/msst.png,660000,000000,SEC,D1,mississippi-state-bulldogs,18.0,10.0,,,,178332,,191715
